branch;client_id
Tokyo;154500
Singapore;137220
Berlin;192360
Canberra;119260
tokyo;173980
London;161720
Bern;121400
Canberra;177250
Ottawa;107570
Canberra;175360
;126840
